FIPSCode,Jurisdiction,State,Registered_Eligible_Total,Active_Registered_Total,Inactive_Registered_Total,Same_Day_Registration_Total,Same_Day_Comment,Voters_Removed_Rolls_Total,Voters_Moved_Removed,Voters_Died_Removed,Voter_Felony_Removed,Longterm_Inactive_Removed,Mentally_Incompetent_Removed,Voter_Request_Removed,Other1_Comment_Removed,Other1_Comment_Removed,Other2_Comment_Removed,Other2_Removed,Other3_Comment_Removed,Other3_Removed,Absentee_UOCAVA_Total,UOCAVA_Rejected,Missed_Deadline_UOCAVA,Voter_Signature_Problem_UOCAVA,No_Postmark_UOCAVA,Other_UOCAVA,Absentee_Civilian_Total,Civilian_Absentee_Counted,Civilian_Absentee_Rejected,Missed_Deadline_Civilian,No_Voter_Signature_Civilian,No_Witness_Signature_Civilian,Non-matching_Signature_Civilian,No_Official_Signature_Civilian,Unofficial_Envelope_Civilian,Ballot_Missing_Civilian,Envelope_Unsealed_Civilian,No_Address_Envelope_Civilian,Multiple_Ballots_Envelope_Civilian,Voter_Deceased_Civilian,Voted_In_Person_Civilian,Improper_ID_Civilian,No_Ballot_Application_Civilian,Other1_Comment_Civilian,Other1_Civilian,Other2_Comment_Civilian,Other2_Civilian,Other3_Comment_Civilian,Other3_Civilian,Precincts_Total,Polling_Places_Total,Poll_Workers_Total,Provisional_Ballot_Total,Counted_Full_Provisional,Counted_Partial_Provisional,Rejected_Provisional,Participated_Total,In_Person_Participated,UOCAVA_Absentee_Participated,Civilian_Absentee_Participated,Provisional_Participated,Early_Vote_Participated,Mail_Jurisdictoin_Participated,Other1_Comment_Participated,Other1_Participated
2908100000,HARRISON COUNTY,MO,5292,4908,384,-88,,359,75,199,15,62,2,1,RETURNED 1ST ID/VERIFICAITION CARD,3,DUPLICATE,2,VALID SKIP,-77,-99,-99,0,0,-99,-77,887,873,4,0,2,2,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,8,7,36,2,0,-88,2,4725,3846,6,873,0,-99,-88,VALID SKIP,-77
2908300000,HENRY COUNTY,MO,15920,14317,1603,-88,,1974,184,912,84,772,11,6,RETURNED 1ST ID/VERIFICAITION CARD,5,VALID SKIP,-77,VALID SKIP,-77,-99,-99,0,0,-99,-77,3026,2963,33,0,14,10,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,INCOMPLETE INFORMATION ON BALLOT ENVELOPE,9,VALID SKIP,-77,VALID SKIP,-77,10,10,58,8,3,-88,5,10833,7835,30,2963,5,-99,-88,VALID SKIP,-77
2908500000,HICKORY COUNTY,MO,7052,6679,373,-88,,701,46,313,39,294,7,1,VALID SKIP,-77,DUPLICATE,1,VALID SKIP,-77,-99,-99,0,0,-99,-77,1233,1209,0,0,0,0,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,7,7,30,2,0,-88,2,5054,3834,10,1209,1,-99,-88,VALID SKIP,-77
2908700000,HOLT COUNTY,MO,3233,3079,154,-88,,309,51,99,13,144,2,0,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,0,0,-99,-77,323,316,1,0,0,0,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,5,5,16,0,0,-88,0,2687,2357,14,316,0,-99,-88,VALID SKIP,-77
2908900000,HOWARD COUNTY,MO,6984,6466,518,-88,,767,192,284,23,263,4,0,RETURNED 1ST ID/VERIFICAITION CARD,1,VALID SKIP,-77,VALID SKIP,-77,-99,-99,0,0,-99,-77,828,798,25,0,16,7,-88,-88,-88,-88,-88,-88,-88,2,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,9,8,37,1,0,-88,1,5948,5133,17,798,0,-99,-88,VALID SKIP,-77
2909100000,HOWELL COUNTY,MO,27475,24984,2491,-88,,1971,338,832,96,659,24,1,RETURNED 1ST ID/VERIFICAITION CARD,19,DUPLICATE,2,VALID SKIP,-77,-99,-99,0,0,-99,-77,2947,2851,24,2,8,6,-88,-88,-88,-88,-88,-88,-88,2,-88,-88,-88,VALID SKIP,-77,"SIGNATURE DOES NOT MATCHING, MISSING BALLOT, ETC",6,VALID SKIP,-77,21,21,142,35,3,-88,32,21706,18793,57,2851,5,-99,-88,VALID SKIP,-77
2909300000,IRON COUNTY,MO,6887,6403,484,-88,,668,111,300,29,215,7,6,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,0,0,-99,-77,814,790,8,0,1,7,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,10,10,40,3,0,-88,3,5414,4618,6,790,0,-99,-88,VALID SKIP,-77
2909500000,JACKSON COUNTY,MO,270185,244997,25188,-88,,24626,7530,6362,358,8936,62,956,RETURNED 1ST ID/VERIFICAITION CARD,422,VALID SKIP,-77,VALID SKIP,-77,-99,-99,12,0,-99,-77,61659,59651,548,39,66,396,-88,-88,-88,-88,-88,-88,-88,12,-88,-88,-88,INCOMPLETE INFORMATION ON BALLOT ENVELOPE,3,"SIGNATURE DOES NOT MATCHING, MISSING BALLOT, ETC",32,VALID SKIP,-77,239,147,1558,49,9,-88,40,196835,136614,560,59651,10,-99,-88,VALID SKIP,-77
2909700000,JASPER COUNTY,MO,82248,72376,9872,-88,,5500,1328,1986,284,1786,46,9,RETURNED 1ST ID/VERIFICAITION CARD,55,DUPLICATE,6,VALID SKIP,-77,-99,-99,0,5,-99,-77,11712,11350,127,4,50,12,-88,-88,-88,-88,-88,-88,-88,3,-88,-88,-88,VALID SKIP,-77,"SIGNATURE DOES NOT MATCHING, MISSING BALLOT, ETC",58,VALID SKIP,-77,46,44,217,22,8,-88,14,52640,41143,127,11350,20,-99,-88,VALID SKIP,-77
2909900000,JEFFERSON COUNTY,MO,159219,146446,12773,-88,,7711,844,3609,333,2890,27,7,VALID SKIP,-77,DUPLICATE,1,VALID SKIP,-77,-99,-99,0,0,-99,-77,32971,32269,131,16,56,49,-88,-88,-88,-88,-88,-88,-88,6,-88,-88,-88,VALID SKIP,-77,"SIGNATURE DOES NOT MATCHING, MISSING BALLOT, ETC",4,VALID SKIP,-77,54,54,616,42,10,-88,32,149865,117248,335,32269,13,-99,-88,VALID SKIP,-77
2910100000,JOHNSON COUNTY,MO,33100,30362,2738,-88,,2620,339,627,111,1149,11,379,VALID SKIP,-77,DUPLICATE,4,VALID SKIP,-77,-99,-99,0,0,-99,-77,6242,6196,3,0,2,1,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,20,10,130,34,6,-88,28,19801,13229,369,6196,7,-99,-88,VALID SKIP,-77
2910300000,KNOX COUNTY,MO,2543,2419,124,-88,,148,32,76,8,27,2,1,VALID SKIP,-77,DUPLICATE,2,VALID SKIP,-77,-99,-99,0,0,-99,-77,386,377,3,3,0,0,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,7,7,30,0,0,-88,0,2251,1873,1,377,0,-99,-88,VALID SKIP,-77
2910500000,LACLEDE COUNTY,MO,24093,22431,1662,-88,,1255,417,701,96,15,10,3,RETURNED 1ST ID/VERIFICAITION CARD,12,DUPLICATE,1,VALID SKIP,-77,-99,-99,0,0,-99,-77,2829,2763,13,0,4,8,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,95,14,110,17,4,-88,13,12852,10029,54,2763,6,-99,-88,VALID SKIP,-77
2910700000,LAFAYETTE COUNTY,MO,23496,21688,1808,-88,,2173,707,1078,84,270,14,9,RETURNED 1ST ID/VERIFICAITION CARD,4,DUPLICATE,7,VALID SKIP,-77,-99,-99,0,0,-99,-77,3031,2964,17,3,4,6,-88,-88,-88,-88,-88,-88,-88,2,-88,-88,-88,INCOMPLETE INFORMATION ON BALLOT ENVELOPE,1,VALID SKIP,-77,VALID SKIP,-77,16,14,121,4,0,-88,4,17183,14180,37,2964,2,-99,-88,VALID SKIP,-77
2910900000,LAWRENCE COUNTY,MO,25112,23508,1604,-88,,1833,418,848,117,442,6,2,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,0,0,-99,-77,2920,2851,16,0,7,3,-88,-88,-88,-88,-88,-88,-88,3,-88,-88,-88,VALID SKIP,-77,"SIGNATURE DOES NOT MATCHING, MISSING BALLOT, ETC",3,VALID SKIP,-77,20,19,108,7,1,-88,6,17993,15083,57,2851,2,-99,-88,VALID SKIP,-77
2911100000,LEWIS COUNTY,MO,6631,6106,525,-88,,718,117,212,18,358,6,4,RETURNED 1ST ID/VERIFICAITION CARD,2,DUPLICATE,1,VALID SKIP,-77,-99,-99,0,0,-99,-77,785,775,0,0,0,0,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,7,6,29,18,12,-88,6,4645,3846,12,775,12,-99,-88,VALID SKIP,-77
2911300000,LINCOLN COUNTY,MO,40390,37949,2441,-88,,2237,473,762,110,802,17,8,RETURNED 1ST ID/VERIFICAITION CARD,16,DUPLICATE,49,VALID SKIP,-77,-99,-99,0,0,-99,-77,8298,8193,20,5,2,10,-88,-88,-88,-88,-88,-88,-88,3,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,22,20,220,72,33,-88,39,30127,21827,68,8193,39,-99,-88,VALID SKIP,-77
2911500000,LINN COUNTY,MO,8208,8138,70,-88,,606,19,250,24,311,1,0,VALID SKIP,-77,DUPLICATE,1,VALID SKIP,-77,-99,-99,0,0,-99,-77,891,844,37,0,17,10,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,INCOMPLETE INFORMATION ON BALLOT ENVELOPE,10,VALID SKIP,-77,VALID SKIP,-77,13,13,56,90,20,-88,70,6623,5750,9,844,20,-99,-88,VALID SKIP,-77
2911700000,LIVINGSTON COUNTY,MO,9484,8906,578,-88,,796,202,309,40,227,11,3,RETURNED 1ST ID/VERIFICAITION CARD,2,DUPLICATE,2,VALID SKIP,-77,-99,-99,0,0,-99,-77,1364,1342,6,0,2,0,-88,-88,-88,-88,-88,-88,-88,4,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,13,13,66,3,0,-88,3,6806,5452,11,1342,1,-99,-88,VALID SKIP,-77
2911900000,MCDONALD COUNTY,MO,14381,13173,1208,-88,,749,219,349,35,127,11,1,RETURNED 1ST ID/VERIFICAITION CARD,7,VALID SKIP,-77,VALID SKIP,-77,-99,-99,0,0,-99,-77,1744,1715,2,0,1,0,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,19,13,83,4,3,-88,1,10845,9097,29,1715,4,-99,-88,VALID SKIP,-77
2912100000,MACON COUNTY,MO,10886,10276,610,-88,,963,304,455,26,170,7,1,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,0,0,-99,-77,1520,1480,7,0,2,5,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,14,14,52,8,1,-88,7,9383,7880,21,1480,2,-99,-88,VALID SKIP,-77
2912300000,MADISON COUNTY,MO,8391,8338,53,-88,,492,113,246,40,48,3,1,RETURNED 1ST ID/VERIFICAITION CARD,5,DUPLICATE,36,VALID SKIP,-77,-99,-99,0,0,-99,-77,1828,1804,1,1,0,0,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,8,3,31,16,3,-88,13,7543,5718,18,1804,3,-99,-88,VALID SKIP,-77
2912500000,MARIES COUNTY,MO,6204,5950,254,-88,,472,75,305,29,57,3,3,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,0,0,-99,-77,708,693,0,0,0,0,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,11,8,44,7,2,-88,5,5521,4804,22,693,2,-99,-88,VALID SKIP,-77
2912700000,MARION COUNTY,MO,20143,17800,2343,-88,,1722,226,584,81,822,6,2,RETURNED 1ST ID/VERIFICAITION CARD,1,VALID SKIP,-77,VALID SKIP,-77,-99,-99,0,0,-99,-77,3540,3488,4,1,0,0,-88,-88,-88,-88,-88,-88,-88,3,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,17,17,111,26,4,-88,22,16971,13437,41,3488,5,-99,-88,VALID SKIP,-77
2912900000,MERCER COUNTY,MO,2352,2286,66,-88,,287,65,95,4,117,5,0,RETURNED 1ST ID/VERIFICAITION CARD,1,VALID SKIP,-77,VALID SKIP,-77,-99,-99,0,0,-99,-77,304,295,3,0,0,1,-88,-88,-88,-88,-88,-88,-88,2,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,6,5,20,0,0,-88,0,2088,1790,3,295,0,-99,-88,VALID SKIP,-77
2913100000,MILLER COUNTY,MO,17917,16682,1235,-88,,1632,468,576,64,467,11,4,RETURNED 1ST ID/VERIFICAITION CARD,2,DUPLICATE,40,VALID SKIP,-77,-99,-99,0,0,-99,-77,2562,2473,13,0,9,3,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,13,13,72,0,0,-88,0,14962,12459,30,2473,0,-99,-88,VALID SKIP,-77
2913300000,MISSISSIPPI COUNTY,MO,8237,7483,754,-88,,913,79,284,71,464,10,0,VALID SKIP,-77,DUPLICATE,5,VALID SKIP,-77,-99,-99,0,0,-99,-77,828,792,14,0,3,2,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,INCOMPLETE INFORMATION ON BALLOT ENVELOPE,9,VALID SKIP,-77,VALID SKIP,-77,9,7,40,2,1,-88,1,5603,4808,2,792,1,-99,-88,VALID SKIP,-77
2913500000,MONITEAU COUNTY,MO,9696,9184,512,-88,,1284,329,283,46,614,8,4,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,0,0,-99,-77,937,903,9,2,1,3,-88,-88,-88,-88,-88,-88,-88,3,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,12,11,43,6,4,-88,2,8140,7203,30,903,4,-99,-88,VALID SKIP,-77
2913700000,MONROE COUNTY,MO,6094,5767,327,-88,,481,116,228,30,97,6,2,VALID SKIP,-77,DUPLICATE,2,VALID SKIP,-77,-99,-99,0,0,-99,-77,829,814,9,0,2,5,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,VALID SKIP,-77,"SIGNATURE DOES NOT MATCHING, MISSING BALLOT, ETC",2,VALID SKIP,-77,17,9,50,6,3,-88,3,5339,4513,8,814,4,-99,-88,VALID SKIP,-77
2913900000,MONTGOMERY COUNTY,MO,8147,7655,492,-88,,634,92,295,63,177,0,0,RETURNED 1ST ID/VERIFICAITION CARD,4,DUPLICATE,3,VALID SKIP,-77,-99,-99,0,0,-99,-77,794,770,0,0,0,0,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,9,8,56,34,10,-88,24,6581,5793,8,770,10,-99,-88,VALID SKIP,-77
2914100000,MORGAN COUNTY,MO,13011,12255,756,-88,,1187,297,545,51,258,10,13,RETURNED 1ST ID/VERIFICAITION CARD,13,VALID SKIP,-77,VALID SKIP,-77,-99,-99,0,0,-99,-77,2069,2012,26,2,3,19,-88,-88,-88,-88,-88,-88,-88,2,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,16,10,55,1,1,-88,0,9629,7591,25,2012,1,-99,-88,VALID SKIP,-77
2914300000,NEW MADRID COUNTY,MO,11623,10746,877,-88,,1363,356,581,109,206,8,23,RETURNED 1ST ID/VERIFICAITION CARD,15,DUPLICATE,65,VALID SKIP,-77,-99,-99,0,0,-99,-77,1042,1014,3,0,0,0,-88,-88,-88,-88,-88,-88,-88,3,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,18,17,94,0,0,-88,0,7315,6298,3,1014,0,-99,-88,VALID SKIP,-77
2914500000,NEWTON COUNTY,MO,41756,37955,3801,-88,,2467,553,995,62,814,20,1,RETURNED 1ST ID/VERIFICAITION CARD,3,DUPLICATE,19,VALID SKIP,-77,-99,-99,0,0,-99,-77,6682,6393,115,6,83,24,-88,-88,-88,-88,-88,-88,-88,2,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,25,23,115,6,0,-88,6,34977,28531,53,6393,0,-99,-88,VALID SKIP,-77
2914700000,NODAWAY COUNTY,MO,12941,12397,544,-88,,1400,355,337,28,649,8,6,RETURNED 1ST ID/VERIFICAITION CARD,4,DUPLICATE,13,VALID SKIP,-77,-99,-99,0,0,-99,-77,2182,2148,7,0,5,0,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,INCOMPLETE INFORMATION ON BALLOT ENVELOPE,1,VALID SKIP,-77,VALID SKIP,-77,20,20,87,9,1,-88,8,12127,9950,24,2148,5,-99,-88,VALID SKIP,-77
2914900000,OREGON COUNTY,MO,7241,6706,535,-88,,2480,718,1017,22,618,35,9,RETURNED 1ST ID/VERIFICAITION CARD,46,DUPLICATE,15,VALID SKIP,-77,-99,-99,0,0,-99,-77,924,900,0,0,0,0,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,15,8,36,2,2,-88,0,5670,4761,7,900,2,-99,-88,VALID SKIP,-77
2915100000,OSAGE COUNTY,MO,9827,9526,301,-88,,580,39,270,22,218,12,3,VALID SKIP,-77,DUPLICATE,16,VALID SKIP,-77,-99,-99,0,0,-99,-77,1154,1143,2,0,1,1,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,11,11,50,66,64,-88,2,7555,6337,11,1143,64,-99,-88,VALID SKIP,-77
2915300000,OZARK COUNTY,MO,7357,6993,364,-88,,892,85,282,24,492,6,1,VALID SKIP,-77,DUPLICATE,2,VALID SKIP,-77,-99,-99,0,0,-99,-77,990,947,18,0,11,7,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,11,10,40,0,0,-88,0,5842,4889,6,947,0,-99,-88,VALID SKIP,-77
2915500000,PEMISCOT COUNTY,MO,10117,9572,545,-88,,2106,206,439,47,1407,7,0,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,0,0,-99,-77,1406,1390,7,1,0,6,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,27,13,45,41,6,-88,35,7183,5773,12,1390,8,-99,-88,VALID SKIP,-77
2915700000,PERRY COUNTY,MO,13032,12282,750,-88,,526,61,405,44,10,4,1,VALID SKIP,-77,DUPLICATE,1,VALID SKIP,-77,-99,-99,0,0,-99,-77,1662,1643,1,0,0,0,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,18,15,88,10,7,-88,3,9410,7736,21,1643,10,-99,-88,VALID SKIP,-77
2915900000,PETTIS COUNTY,MO,26974,24884,2090,-88,,2266,392,963,34,869,5,3,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,0,0,-99,-77,7025,6930,0,0,0,0,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,31,14,88,43,25,-88,18,19060,12037,68,6930,25,-99,-88,VALID SKIP,-77
2916100000,PHELPS COUNTY,MO,29512,27484,2028,-88,,2474,557,949,128,820,9,3,RETURNED 1ST ID/VERIFICAITION CARD,8,VALID SKIP,-77,VALID SKIP,-77,-99,-99,0,0,-99,-77,3915,3747,79,6,7,37,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,INCOMPLETE INFORMATION ON BALLOT ENVELOPE,27,VALID SKIP,-77,VALID SKIP,-77,19,19,131,56,46,-88,10,19895,16009,90,3747,49,-99,-88,VALID SKIP,-77
2916300000,PIKE COUNTY,MO,10980,10129,851,-88,,709,173,358,28,142,4,1,RETURNED 1ST ID/VERIFICAITION CARD,2,DUPLICATE,1,VALID SKIP,-77,-99,-99,0,0,-99,-77,1115,1093,4,0,3,1,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,15,13,56,10,8,-88,2,8845,7733,11,1093,8,-99,-88,VALID SKIP,-77
2916500000,PLATTE COUNTY,MO,77031,69737,7294,-88,,4106,1414,1247,65,1273,32,3,RETURNED 1ST ID/VERIFICAITION CARD,72,VALID SKIP,-77,VALID SKIP,-77,-99,-99,0,1,-99,-77,18440,18108,44,17,3,21,-88,-88,-88,-88,-88,-88,-88,3,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,44,28,251,66,3,-88,63,75996,57614,271,18108,3,-99,-88,VALID SKIP,-77
2916700000,POLK COUNTY,MO,20713,19138,1575,-88,,1557,298,576,70,600,8,3,VALID SKIP,-77,DUPLICATE,2,VALID SKIP,-77,-99,-99,0,0,-99,-77,2928,2880,8,0,3,2,-88,-88,-88,-88,-88,-88,-88,3,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,22,14,70,2,2,-88,0,18078,15158,38,2880,2,-99,-88,VALID SKIP,-77
2916900000,PULASKI COUNTY,MO,25400,21891,3509,-88,,2124,524,504,82,991,13,7,VALID SKIP,-77,DUPLICATE,3,VALID SKIP,-77,-99,-99,0,0,-99,-77,3885,3746,60,0,49,10,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,8,8,91,0,0,-88,0,14549,10520,283,3746,0,-99,-88,VALID SKIP,-77
2917100000,PUTNAM COUNTY,MO,3453,3301,152,-88,,434,94,180,9,143,0,3,RETURNED 1ST ID/VERIFICAITION CARD,1,DUPLICATE,4,VALID SKIP,-77,-99,-99,0,0,-99,-77,470,463,0,0,0,0,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,9,9,34,0,0,-88,0,2673,2206,4,463,0,-99,-88,VALID SKIP,-77
2917300000,RALLS COUNTY,MO,7677,7305,372,-88,,397,118,179,15,74,3,2,VALID SKIP,-77,DUPLICATE,6,VALID SKIP,-77,-99,-99,0,0,-99,-77,1158,1135,12,0,12,0,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,8,8,26,6,0,-88,6,6836,5692,9,1135,0,-99,-88,VALID SKIP,-77
2917500000,RANDOLPH COUNTY,MO,15759,14754,1005,-88,,1410,377,478,100,431,9,3,RETURNED 1ST ID/VERIFICAITION CARD,1,DUPLICATE,11,VALID SKIP,-77,-99,-99,0,0,-99,-77,2092,2056,0,0,0,0,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,15,15,98,32,0,-88,32,10805,8736,13,2056,0,-99,-88,VALID SKIP,-77
2917700000,RAY COUNTY,MO,16772,15778,994,-88,,1405,146,584,94,573,7,1,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,-99,-99,0,0,-99,-77,2818,2779,1,1,0,0,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,11,11,71,44,18,-88,26,11697,8875,23,2779,20,-99,-88,VALID SKIP,-77
2917900000,REYNOLDS COUNTY,MO,4723,4464,259,-88,,427,62,185,19,140,5,2,RETURNED 1ST ID/VERIFICAITION CARD,11,DUPLICATE,3,VALID SKIP,-77,-99,-99,0,0,-99,-77,512,494,0,0,0,0,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,14,14,56,2,0,-88,2,3829,3326,9,494,0,-99,-88,VALID SKIP,-77
2918100000,RIPLEY COUNTY,MO,8895,8000,895,-88,,783,46,337,42,337,12,1,RETURNED 1ST ID/VERIFICAITION CARD,8,VALID SKIP,-77,VALID SKIP,-77,-99,-99,0,0,-99,-77,1360,1339,4,0,2,1,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,19,6,32,3,1,-88,2,5765,4415,10,1339,1,-99,-88,VALID SKIP,-77
2918300000,ST. CHARLES COUNTY,MO,291649,274179,17470,-88,,16563,5391,5449,377,5249,21,49,RETURNED 1ST ID/VERIFICAITION CARD,14,DUPLICATE,13,VALID SKIP,-77,-99,-99,8,0,-99,1,70475,67161,1022,69,139,753,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,INCOMPLETE INFORMATION ON BALLOT ENVELOPE,14,"SIGNATURE DOES NOT MATCHING, MISSING BALLOT, ETC",1,VALID SKIP,-77,122,104,1187,516,218,-88,298,222595,154587,616,67161,231,-99,-88,VALID SKIP,-77
2918500000,ST. CLAIR COUNTY,MO,6845,6280,565,-88,,480,110,269,30,58,4,3,RETURNED 1ST ID/VERIFICAITION CARD,2,DUPLICATE,4,VALID SKIP,-77,-99,-99,0,0,-99,-77,743,720,2,0,0,2,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,9,10,46,4,1,-88,3,5732,4997,14,720,1,-99,-88,VALID SKIP,-77
2918600000,STE. GENEVIEVE COUNTY,MO,13241,12574,667,-88,,744,143,336,36,221,4,1,VALID SKIP,-77,DUPLICATE,3,VALID SKIP,-77,-99,-99,0,0,-99,-77,1966,1940,6,2,2,2,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,12,12,65,7,2,-88,5,9573,7612,18,1940,3,-99,-88,VALID SKIP,-77
2918700000,ST. FRANCOIS COUNTY,MO,41508,38182,3326,-88,,3849,843,1310,112,1559,17,7,VALID SKIP,-77,DUPLICATE,1,VALID SKIP,-77,-99,-99,1,0,-99,-77,12518,12207,36,4,15,13,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,VALID SKIP,-77,"SIGNATURE DOES NOT MATCHING, MISSING BALLOT, ETC",4,VALID SKIP,-77,22,21,267,0,0,-88,0,40451,28197,45,12207,2,-99,-88,VALID SKIP,-77
2918900000,ST. LOUIS COUNTY,MO,761058,688275,72783,-88,,59854,16667,19046,1064,22374,111,60,RETURNED 1ST ID/VERIFICAITION CARD,515,DUPLICATE,17,VALID SKIP,-77,-99,-99,3,0,-99,-77,243677,231817,619,203,91,325,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1247,230,3148,441,115,-88,326,541449,306657,2789,231817,186,-99,-88,VALID SKIP,-77
