FIPSCode,Jurisdiction,State,Registered_Eligible_Total,Active_Registered_Total,Inactive_Registered_Total,Same_Day_Registration_Total,Same_Day_Comment,Voters_Removed_Rolls_Total,Voters_Moved_Removed,Voters_Died_Removed,Voter_Felony_Removed,Longterm_Inactive_Removed,Mentally_Incompetent_Removed,Voter_Request_Removed,Other1_Comment_Removed,Other1_Comment_Removed,Other2_Comment_Removed,Other2_Removed,Other3_Comment_Removed,Other3_Removed,Absentee_UOCAVA_Total,UOCAVA_Rejected,Missed_Deadline_UOCAVA,Voter_Signature_Problem_UOCAVA,No_Postmark_UOCAVA,Other_UOCAVA,Absentee_Civilian_Total,Civilian_Absentee_Counted,Civilian_Absentee_Rejected,Missed_Deadline_Civilian,No_Voter_Signature_Civilian,No_Witness_Signature_Civilian,Non-matching_Signature_Civilian,Unofficial_Envelope_Civilian,Ballot_Missing_Civilian,Secrecy_Envelope_Rejected_Civilian,Multiple_Ballots_Envelope_Civilian,Envelope_Unsealed_Civilian,No_Postmark_Civilian,No_Address_Envelope_Civilian,Voter_Deceased_Civilian,Voted_In_Person_Civilian,Improper_ID_Civilian,Rejected_Jurisdiction_Eligibility_Civilian,No_Ballot_Application_Civilian,Other1_Comment_Civilian,Other1_Civilian,Other2_Comment_Civilian,Other2_Civilian,Other3_Comment_Civilian,Other3_Civilian,Precincts_Total,Polling_Places_Total,Poll_Workers_Total,Provisional_Ballot_Total,Counted_Full_Provisional,Counted_Partial_Provisional,Rejected_Provisional,Participated_Total,In_Person_Participated,UOCAVA_Absentee_Participated,Civilian_Absentee_Participated,Provisional_Participated,Early_Vote_Participated,Mail_Jurisdictoin_Participated,Other1_Comment_Participated,Other1_Participated
3301978980,WASHINGTON 00,NH,934,934,-88,52,"MAY INCLUDE DUPLICATE, NAME AND ADDRESS CHANGES",151,54,0,0,-88,-88,-88,DUPLICATE - REMOVED,3,10-YEAR VERIFICATION PROCESS,94,,,0,0,-77,-77,-77,-77,64,62,0,0,0,0,0,0,0,-88,0,-88,-88,-88,0,0,0,0,0,NO ABSENTEE REGISTRATION AFFIDAVIT ENVELOPE RETURNED,0,"ALREADY VOTED ABSENTEE, ABSENTEE BALLOT APPLICATION NOT SIGNED, ABSENTEE BALLOT CHALLENGED, WRONG BALLOT, ENVELOPE RECEIVED OTHER THAN MAIL, SPOUSE ETC., INCOMPLETE ABSENTEE BALLOT REGISTRATION AFFIDAVIT, NO LONGER ELIGIBLE, SPOILED BALLOT",0,,,1,1,-99,-88,-88,-88,-88,680,618,0,62,-88,-99,-88,,
3400100000,ATLANTIC COUNTY,NJ,201337,182194,19143,-88,,16676,1103,5332,0,10232,0,-99,ADMINISTRATIVE ACTION,9,,,,,122,0,0,0,-88,0,25036,14356,49,6,20,-88,18,-88,0,-88,-88,1,-88,-88,-88,-88,3,0,-88,OTHER,1,,,,,151,129,-99,2128,1997,-88,110,78134,-99,49,14356,1997,-99,-88,ELECTION DAY & EARLY VOTING LOCATION BALLOTS COUNTED,61732
3400300000,BERGEN COUNTY,NJ,666996,616541,50455,-88,,42443,4201,10151,4,28016,0,-99,ADMINISTRATIVE ACTION,71,,,,,1040,1,2,0,-88,1,84729,48439,889,197,48,-88,106,-88,73,-88,-88,0,-88,-88,-88,-88,349,9,-88,OTHER,99,INCOMPLETE BEARER PORTION,1,"POWER OF ATTORNEY, INCOMPLETE ASSISTOR PORTION, BEARER BOOK NOT SIGNED IN",7,562,566,-99,7452,6763,-88,687,295800,-99,619,48439,6763,-99,-88,ELECTION DAY & EARLY VOTING LOCATION BALLOTS COUNTED,239979
3400500000,BURLINGTON COUNTY,NJ,352731,327143,25588,-88,,14614,2090,6169,0,6343,0,-99,ADMINISTRATIVE ACTION,12,,,,,1252,1,22,0,-88,2,51177,36525,259,59,88,-88,41,-88,3,-88,-88,0,-88,-88,-88,-88,1,0,-88,OTHER,53,INCOMPLETE BEARER PORTION,13,BEARER EXCEEDED LIMIT,1,366,168,1590,3040,2724,-88,297,167067,-99,173,36525,2724,-99,-88,ELECTION DAY & EARLY VOTING LOCATION BALLOTS COUNTED,127645
3400700000,CAMDEN COUNTY,NJ,389915,343125,46790,-88,,21680,4596,7454,0,9628,0,-99,ADMINISTRATIVE ACTION,2,,,,,244,0,0,0,-88,0,103507,68097,224,0,0,-88,0,-88,116,-88,-88,0,-88,-88,-88,-88,0,0,-88,OTHER,108,,,,,343,190,-99,4935,4560,-88,342,148666,-99,119,68097,4560,-99,-88,ELECTION DAY & EARLY VOTING LOCATION BALLOTS COUNTED,75890
3400900000,CAPE MAY COUNTY,NJ,74933,71642,3291,-88,,7390,1324,2512,0,3553,0,-99,ADMINISTRATIVE ACTION,1,,,,,72,0,0,0,-88,0,11252,7906,37,18,11,-88,3,-88,0,-88,-88,0,-88,-88,-88,-88,0,0,-88,OTHER,4,BEARER EXCEEDED LIMIT,1,,,127,130,620,504,478,-88,26,38333,-99,43,7906,478,-99,-88,ELECTION DAY & EARLY VOTING LOCATION BALLOTS COUNTED,29906
3401100000,CUMBERLAND COUNTY,NJ,96118,87684,8434,-88,,4660,344,2345,0,1969,0,-99,ADMINISTRATIVE ACTION,2,,,,,25,0,0,0,-88,0,12250,8385,48,2,4,-88,17,-88,17,-88,-88,0,-88,-88,-88,-88,3,0,-88,INCOMPLETE BEARER PORTION,2,POWER OF ATTORNEY,1,OTHER ,2,92,74,513,581,552,-88,29,31739,-99,14,8385,552,-99,-88,ELECTION DAY & EARLY VOTING LOCATION BALLOTS COUNTED,22788
3401300000,ESSEX COUNTY,NJ,562668,507147,55521,-88,,23169,1178,9852,0,12129,0,-99,ADMINISTRATIVE ACTION,10,,,,,2178,0,0,0,-88,0,66898,36569,517,1,52,-88,269,-88,55,-88,-88,0,-88,-88,-88,-88,0,0,-88,OTHER,135,BEARER EXCEEDED LIMIT,5,,,565,572,9,7534,6872,-88,598,180172,-99,306,36569,6872,-99,-88,ELECTION DAY & EARLY VOTING LOCATION BALLOTS COUNTED,136425
3401500000,GLOUCESTER COUNTY,NJ,226360,210371,15989,-88,,17174,6575,5219,0,4782,0,-99,ADMINISTRATIVE ACTION,598,,,,,402,0,1,0,-88,0,33810,24241,88,24,0,-88,55,-88,0,-88,-88,0,-88,-88,-88,-88,0,0,-88,OTHER,9,,,,,229,98,-99,1416,1279,-88,136,102192,-99,71,24241,1279,-99,-88,ELECTION DAY & EARLY VOTING LOCATION BALLOTS COUNTED,76601
3401700000,HUDSON COUNTY,NJ,395627,379722,15905,-88,,36728,4267,6008,2,26415,0,-99,ADMINISTRATIVE ACTION,36,,,,,1513,0,2,1,-88,0,38059,16794,393,117,71,-88,141,-88,9,-88,-88,0,-88,-88,-88,-88,24,0,-88,OTHER,31,,,,,468,260,1851,4369,4222,-88,12,117055,-99,368,16794,4222,-99,-88,ELECTION DAY & EARLY VOTING LOCATION BALLOTS COUNTED,95671
3401900000,HUNTERDON COUNTY,NJ,105433,96777,8656,-88,,6329,2186,1519,0,2613,0,-99,ADMINISTRATIVE ACTION,11,,,,,127,2,3,0,-88,0,17448,13081,74,24,11,-88,5,-88,0,-88,-88,0,-88,-88,-88,-88,33,0,-88,OTHER,1,,,,,116,119,483,774,696,-88,78,61059,-99,88,13081,696,-99,-88,ELECTION DAY & EARLY VOTING LOCATION BALLOTS COUNTED,47194
3402100000,MERCER COUNTY,NJ,260651,232281,28370,-88,,17076,832,3986,0,9280,0,-99,ADMINISTRATIVE ACTION,2978,,,,,2454,0,8,2,-88,2,43554,27890,393,98,58,-88,16,-88,39,-88,-88,0,-88,-88,-88,-88,97,11,-88,OTHER,74,,,,,243,120,-99,5502,4213,-88,1289,100140,-99,421,27890,4213,-99,-88,ELECTION DAY & EARLY VOTING LOCATION BALLOTS COUNTED,67616
3402300000,MIDDLESEX COUNTY,NJ,561618,530560,31058,-88,,39745,2568,10857,1,26297,0,-99,ADMINISTRATIVE ACTION,22,,,,,390,0,0,0,-88,0,127237,73851,622,0,189,-88,98,-88,120,-88,-88,0,-88,-88,-88,-88,5,0,-88,OTHER,201,INCOMPLETE BEARER PORTION,9,,,615,629,2382,9732,8898,-88,793,207780,-99,273,73851,8898,-99,-88,ELECTION DAY & EARLY VOTING LOCATION BALLOTS COUNTED,124758
3402500000,MONMOUTH COUNTY,NJ,488350,463136,25214,-88,,24581,6527,9564,0,8397,0,-99,ADMINISTRATIVE ACTION,93,,,,,381,0,0,0,-88,4,60541,36464,438,31,16,-88,67,-88,35,-88,-88,0,-88,-88,-88,-88,2,0,-88,OTHER,277,INCOMPLETE ASSISTOR PORTION,5,"BEARER BOOK NOT SIGNED IN, BEARER EXCEEDED LIMIT, POWER OF ATTORNEY",5,466,476,1738,5700,5270,-88,418,232498,-99,260,36464,5270,-99,-88,ELECTION DAY & EARLY VOTING LOCATION BALLOTS COUNTED,190504
3402700000,MORRIS COUNTY,NJ,393712,357617,36095,-88,,18370,4459,6014,0,7785,0,-99,ADMINISTRATIVE ACTION,112,,,,,2097,0,0,3,-88,1,55310,34780,188,2,62,-88,52,-88,22,-88,-88,0,-88,-88,-88,-88,2,0,-88,OTHER,44,INCOMPLETE BEARER PORTION,4,,,396,251,1476,4798,4462,-88,329,194387,-99,495,34780,4462,-99,-88,ELECTION DAY & EARLY VOTING LOCATION BALLOTS COUNTED,154650
3402900000,OCEAN COUNTY,NJ,456743,432187,24556,-88,,24193,6753,11382,0,6057,0,-99,ADMINISTRATIVE ACTION,1,,,,,337,0,0,0,-88,1,59467,39684,219,0,14,-88,81,-88,0,-88,-88,0,-88,-88,-88,-88,15,0,-88,OTHER,96,POWER OF ATTORNEY,9,INCOMPLETE BEARER PORTION,4,414,435,-99,3675,3339,-88,310,209455,-99,216,39684,3339,-99,-88,ELECTION DAY & EARLY VOTING LOCATION BALLOTS COUNTED,166216
3403100000,PASSAIC COUNTY,NJ,326955,301663,25292,-88,,15279,1147,5418,3,8710,0,-99,ADMINISTRATIVE ACTION,1,,,,,919,0,0,0,-88,1,35769,17629,127,32,15,-88,27,-88,12,-88,-88,0,-88,-88,-88,-88,6,0,-88,OTHER,28,BEARER EXCEEDED LIMIT,2,INCOMPLETE BEARER PORTION,5,283,157,-99,3380,3305,-88,75,116757,-99,94,17629,3305,-99,-88,ELECTION DAY & EARLY VOTING LOCATION BALLOTS COUNTED,95729
3403300000,SALEM COUNTY,NJ,48250,42811,5439,-88,,4195,309,1209,0,2670,0,-99,ADMINISTRATIVE ACTION,7,,,,,49,0,0,0,-88,0,5229,3412,60,2,0,-88,0,-88,3,-88,-88,0,-88,-88,-88,-88,0,0,-88,OTHER,55,,,,,43,29,168,219,206,-88,13,18766,-99,24,3412,206,-99,-88,ELECTION DAY & EARLY VOTING LOCATION BALLOTS COUNTED,15124
3403500000,SOMERSET COUNTY,NJ,250436,231599,18837,-88,,22430,2765,4361,12,15292,0,-99,ADMINISTRATIVE ACTION,0,,,,,1351,0,4,0,-88,14,45445,29651,475,75,160,-88,94,-88,2,-88,-88,0,-88,-88,-88,-88,94,0,-88,OTHER,48,INCOMPLETE BEARER PORTION,2,,,267,97,787,3616,3355,-88,252,118909,-99,278,29651,3355,-99,-88,ELECTION DAY & EARLY VOTING LOCATION BALLOTS COUNTED,85625
3403700000,SUSSEX COUNTY,NJ,116348,106848,9500,-88,,6432,1615,1892,0,2892,0,-99,ADMINISTRATIVE ACTION,33,,,,,113,0,0,0,-88,1,11636,7579,341,14,13,-88,19,-88,112,-88,-88,171,-88,-88,-88,-88,0,0,-88,POWER OF ATTORNEY,1,OTHER,11,,,119,122,423,566,554,-88,6,55643,-99,75,7579,554,-99,-88,ELECTION DAY & EARLY VOTING LOCATION BALLOTS COUNTED,47435
3403900000,UNION COUNTY,NJ,370721,336976,33745,-88,,32864,1572,5510,0,25775,0,-99,ADMINISTRATIVE ACTION,7,,,,,348,0,0,1,-88,0,47786,29294,348,73,16,-88,78,-88,89,-88,-88,0,-88,-88,-88,-88,36,2,-88,BEARER EXCEEDED LIMIT,7,INCOMPLETE BEARER PORTION,41,OTHER,6,432,439,-99,3889,3517,-88,372,144287,-99,263,29294,3517,-99,-88,ELECTION DAY & EARLY VOTING LOCATION BALLOTS COUNTED,111213
3404100000,WARREN COUNTY,NJ,84838,76005,8833,-88,,6579,416,1432,0,4729,0,-99,ADMINISTRATIVE ACTION,2,,,,,40,0,0,0,-88,0,11010,7328,112,24,42,-88,15,-88,1,-88,-88,0,-88,-88,-88,-88,24,1,-88,OTHER,5,,,,,89,50,414,672,632,-88,40,39310,-99,29,7328,632,-99,-88,ELECTION DAY & EARLY VOTING LOCATION BALLOTS COUNTED,31321
3500100000,BERNALILLO COUNTY,NM,453895,376468,77427,-88,,15293,1457,11269,2491,2,0,74,,,,,,,889,0,0,0,0,0,47773,41999,456,130,296,0,0,0,5,0,0,0,-88,0,0,25,0,-88,0,,,,,,,687,83,780,368,308,-88,60,246385,69083,685,41999,197,134421,0,,
3500300000,CATRON COUNTY,NM,3178,2944,234,-88,,142,12,122,8,0,0,0,,,,,,,4,0,0,0,0,0,330,283,1,0,1,0,0,0,0,0,0,0,-88,0,0,0,0,-88,0,,,,,,,9,9,40,2,1,-88,1,2026,1111,3,250,1,628,33,,
3500500000,CHAVES COUNTY,NM,35556,30671,4885,-88,,1815,139,1279,392,0,0,5,,,,,,,13,0,0,0,0,0,1341,1147,0,0,0,0,0,0,0,0,0,0,-88,0,0,0,0,-88,0,,,,,,,65,23,74,6,5,-88,1,16396,7296,13,1078,5,7935,69,,
3500600000,CIBOLA COUNTY,NM,14993,14731,262,-88,,688,48,538,102,0,0,0,,,,,,,2,0,0,0,0,0,621,549,0,0,0,0,0,0,0,0,0,0,-88,0,0,0,0,-88,0,,,,,,,30,25,71,24,23,-88,1,6892,3932,0,549,23,2388,0,,
3500700000,COLFAX COUNTY,NM,8756,7397,1359,-88,,607,38,524,34,0,0,11,,,,,,,6,0,0,0,0,0,688,640,0,0,0,0,0,0,0,0,0,0,-88,0,0,0,0,-88,0,,,,,,,21,9,41,0,0,-88,0,4940,3020,5,640,0,1275,0,,
3500900000,CURRY COUNTY,NM,25359,20401,4958,-88,,1228,77,937,204,0,0,10,,,,,,,49,1,0,0,0,0,952,851,0,0,0,0,0,0,0,0,0,0,-88,0,0,0,0,-88,0,,,,,,,43,16,42,6,5,-88,1,10296,4680,17,851,5,4743,0,,
3501100000,DE BACA COUNTY,NM,1320,1226,94,-88,,92,16,71,5,0,0,0,,,,,,,0,0,-77,-77,-77,-77,96,90,0,0,0,0,0,0,0,0,0,0,-88,0,0,0,0,-88,0,,,,,,,4,3,7,0,0,-88,0,776,373,0,90,0,313,0,,
3501300000,DONA ANA COUNTY,NM,134925,119172,15753,-88,,4249,404,3130,689,3,0,23,,,,,,,159,0,0,0,0,0,8618,7485,109,33,68,0,0,0,0,0,0,0,-88,0,0,0,8,-88,0,,,,,,,190,51,265,5,2,-88,3,58167,23929,115,7485,2,26636,0,,
3501500000,EDDY COUNTY,NM,34495,30020,4475,-88,,1475,116,1116,220,0,0,23,,,,,,,11,0,0,0,0,0,1174,1038,0,0,0,0,0,0,0,0,0,0,-88,0,0,0,0,-88,0,,,,,,,54,14,67,4,1,-88,3,16762,8108,6,1038,1,7609,0,,
3501700000,GRANT COUNTY,NM,20865,19234,1631,-88,,806,60,617,124,0,0,5,,,,,,,26,0,0,0,0,0,1915,1621,5,2,3,0,0,0,0,0,0,0,-88,0,0,0,0,-88,0,,,,,,,39,14,43,3,3,-88,0,11778,3593,23,1420,3,6538,201,,
3501900000,GUADALUPE COUNTY,NM,3256,2752,504,-88,,176,19,135,22,0,0,0,,,,,,,1,0,0,0,0,0,350,325,0,0,0,0,0,0,0,0,0,0,-88,0,0,0,0,-88,0,,,,,,,5,9,19,1,0,-88,1,1760,817,0,325,0,618,0,,
3502100000,HARDING COUNTY,NM,632,564,68,-88,,35,1,32,2,0,0,0,,,,,,,0,0,-77,-77,-77,-77,123,99,1,0,1,0,0,0,0,0,0,0,-88,0,0,0,0,-88,0,,,,,,,3,2,9,0,0,-88,0,423,173,0,76,0,151,23,,
3502300000,HIDALGO COUNTY,NM,2680,2609,71,-88,,133,14,94,24,0,0,1,,,,,,,2,1,0,0,0,0,456,384,0,0,0,0,0,0,0,0,0,0,-88,0,0,0,0,-88,0,,,,,,,6,7,16,3,3,-88,0,1677,785,2,278,3,503,106,,
3502500000,LEA COUNTY,NM,37307,30816,6491,-88,,1180,59,873,245,0,0,3,,,,,,,5,2,0,0,0,0,904,812,0,0,0,0,0,0,0,0,0,0,-88,0,0,0,0,-88,0,,,,,,,55,18,80,3,3,-88,0,14025,6303,3,812,1,6906,0,,
3502700000,LINCOLN COUNTY,NM,14820,12494,2326,-88,,680,84,498,83,0,0,15,,,,,,,17,0,0,0,0,0,1082,1012,0,0,0,0,0,0,0,0,0,0,-88,0,0,0,0,-88,0,,,,,,,29,9,42,19,18,-88,1,8406,3630,12,1012,17,3735,0,,
3502800000,LOS ALAMOS COUNTY,NM,15631,14742,889,-88,,375,90,276,7,0,0,2,,,,,,,67,3,0,0,0,0,1285,1127,7,6,1,0,0,0,0,0,0,0,-88,0,0,0,0,-88,0,,,,,,,23,6,131,0,0,-88,0,10238,3284,53,1127,0,5774,0,,
3502900000,LUNA COUNTY,NM,13240,11551,1689,-88,,757,48,537,164,0,0,8,,,,,,,5,1,0,0,0,0,769,716,0,0,0,0,0,0,0,0,0,0,-88,0,0,0,0,-88,0,,,,,,,18,4,-99,1,0,-88,1,5924,2201,4,716,0,3003,0,,
3503100000,MCKINLEY COUNTY,NM,45774,40365,5409,-88,,1767,147,1488,130,0,0,2,,,,,,,10,0,0,0,0,0,956,743,0,0,0,0,0,0,0,0,0,0,-88,0,0,0,0,-88,0,,,,,,,71,45,,5,2,-88,3,19527,13201,5,743,2,5576,0,,
3503300000,MORA COUNTY,NM,3779,3716,63,-88,,172,12,123,37,0,0,0,,,,,,,2,0,0,0,0,0,373,340,0,0,0,0,0,0,0,0,0,0,-88,0,0,0,0,-88,0,,,,,,,11,13,22,0,0,-88,0,2494,1282,0,298,0,872,42,,
3503500000,OTERO COUNTY,NM,37984,33005,4979,-88,,1494,118,1101,267,0,0,8,,,,,,,80,0,0,0,0,0,2200,1983,2,2,0,0,0,0,0,0,0,0,-88,0,0,0,0,-88,0,,,,,,,66,19,100,1,1,-88,0,17745,7668,52,1953,1,8041,30,,
3503700000,QUAY COUNTY,NM,5924,5240,684,-88,,299,14,245,39,0,0,1,,,,,,,1,0,0,0,0,0,236,212,0,0,0,0,0,0,0,0,0,0,-88,0,0,0,0,-88,0,,,,,,,12,7,33,1,1,-88,0,3044,1586,0,212,1,1245,0,,
3503900000,RIO ARRIBA COUNTY,NM,25648,23861,1787,-88,,1157,101,878,178,0,0,0,,,,,,,13,0,0,0,0,0,1235,1074,14,11,3,0,0,0,0,0,0,0,-88,0,0,0,0,-88,0,,,,,,,48,37,112,2,2,-88,0,13038,7226,14,1058,2,4722,16,,
3504100000,ROOSEVELT COUNTY,NM,10925,9593,1332,-88,,420,71,310,38,0,0,1,,,,,,,10,0,0,0,0,0,345,318,0,0,0,0,0,0,0,0,0,0,-88,0,0,0,0,-88,0,,,,,,,21,7,23,0,0,-88,0,4681,2662,7,318,0,1694,0,,
3504300000,SANDOVAL COUNTY,NM,109443,98826,10617,-88,,3300,536,2468,285,0,0,11,,,,,,,138,0,0,0,0,0,10529,9403,62,20,31,0,0,0,0,0,0,0,-88,0,0,0,11,-88,0,,,,,,,157,87,,50,27,-88,23,61439,19981,74,9403,23,31958,0,,
3504500000,SAN JUAN COUNTY,NM,78809,72505,6304,-88,,3106,137,2246,710,2,0,11,,,,,,,48,1,0,0,0,0,3125,2803,3,0,3,0,0,0,0,0,0,0,-88,0,0,0,0,-88,0,,,,,,,103,45,253,1,1,-88,0,40194,17765,41,2803,1,19584,0,,
3504700000,SAN MIGUEL COUNTY,NM,19185,15806,3379,-88,,883,94,641,147,0,0,1,,,,,,,12,0,0,0,0,0,1563,1417,2,0,2,0,0,0,0,0,0,0,-88,0,0,0,0,-88,0,,,,,,,34,20,73,5,4,-88,1,9449,4549,9,1168,3,3471,249,,
3504900000,SANTA FE COUNTY,NM,111392,102325,9067,-88,,3614,598,2705,294,0,0,17,,,,,,,416,0,0,0,0,0,13657,12285,45,4,40,0,0,1,0,0,0,0,-88,0,0,0,0,-88,0,,,,,,,179,58,273,20,17,-88,3,70195,21236,361,12285,15,36298,0,,
3505100000,SIERRA COUNTY,NM,8286,7097,1189,-88,,477,34,400,42,0,0,1,,,,,,,9,0,0,0,0,0,614,564,0,0,0,0,0,0,0,0,0,0,-88,0,0,0,0,-88,0,,,,,,,12,9,33,0,0,-88,0,4947,1879,3,564,0,2501,0,,
3505300000,SOCORRO COUNTY,NM,11446,9878,1568,-88,,532,62,387,83,0,0,0,,,,,,,11,0,0,0,0,0,815,741,0,0,0,0,0,0,0,0,0,0,-88,0,0,0,0,-88,0,,,,,,,27,10,50,0,0,-88,0,6194,2879,10,698,0,2564,43,,
3505500000,TAOS COUNTY,NM,25474,24648,826,-88,,908,94,710,101,0,0,3,,,,,,,15,0,0,0,0,0,1767,1507,4,0,4,0,0,0,0,0,0,0,-88,0,0,0,0,-88,0,,,,,,,47,53,95,23,16,-88,7,13310,4883,0,1507,15,6905,0,,
3505700000,TORRANCE COUNTY,NM,10406,9657,749,-88,,456,68,361,27,0,0,0,,,,,,,5,0,0,0,0,0,668,603,1,0,1,0,0,0,0,0,0,0,-88,0,0,0,0,-88,0,,,,,,,22,17,56,8,4,-88,4,5576,2871,3,603,2,2097,0,,
3505900000,UNION COUNTY,NM,2545,2293,252,-88,,114,8,93,13,0,0,0,,,,,,,1,0,0,0,0,0,175,163,0,0,0,0,0,0,0,0,0,0,-88,0,0,0,0,-88,0,,,,,,,6,4,22,1,1,-88,0,1517,773,1,163,1,579,0,,
3506100000,VALENCIA COUNTY,NM,47272,42289,4983,-88,,1905,235,1366,302,0,0,2,,,,,,,55,0,0,0,0,0,3842,3412,0,0,0,0,0,0,0,0,-99,0,-88,-99,0,-99,0,-88,0,,,,,,,66,27,127,16,14,-88,2,19335,3679,37,3412,14,12193,0,,
3600100000,ALBANY COUNTY,NY,216535,198764,17771,-88,,8618,5822,2283,32,13,11,457,,,,,,,108,-99,0,1,-88,,8779,8403,74,27,12,0,15,0,0,-88,0,0,9,5,0,5,0,-88,1,,,,,,,319,114,1276,1312,1058,-99,254,100369,83429,217,8403,1058,7262,-88,,
3600300000,ALLEGANY COUNTY,NY,27626,26283,1343,-88,,1303,198,323,2,5,5,770,,,,,,,58,-99,0,0,-88,,1131,935,12,3,0,0,0,0,0,-88,0,0,0,0,0,0,0,-88,9,,,,,,,39,33,135,181,136,-99,45,17078,14316,31,935,136,1660,-88,,
3600500000,BRONX COUNTY,NY,794018,730605,63413,-88,,15495,8101,6521,357,70,0,446,,,,,,,541,-99,19,1,-88,,20141,13986,19,82,44,9,3,0,6,-88,8,0,24,0,12,9,0,-88,0,,,,,,,720,229,4890,5517,3373,-99,2144,203648,146752,471,13986,3373,39067,-88,,
3600700000,BROOME COUNTY,NY,138643,121482,17161,-88,,5503,2539,1336,45,16,0,1567,,,,,,,277,-99,4,0,-88,2,6218,4820,53,3,1,0,10,0,1,-88,0,0,1,19,18,0,0,-88,0,,,,,,,130,95,475,1400,1216,-99,184,68914,51406,152,4820,1216,11320,-88,,
3600900000,CATTARAUGUS COUNTY,NY,49694,46940,2754,-88,,2006,985,945,0,4,1,71,,,,,,,80,-99,2,1,-88,,1675,1350,18,1,2,0,3,2,4,-88,0,0,2,0,0,0,0,-88,4,,,,,,,55,51,209,336,277,-99,59,26359,22373,34,1350,277,2325,-88,,
3601100000,CAYUGA COUNTY,NY,50764,48331,2433,-88,,1961,920,498,2,2,0,539,,,,,,,20,-99,0,0,-88,,2269,1911,14,0,0,0,14,0,0,-88,0,0,0,0,0,0,0,-88,0,,,,,,,47,30,247,241,200,-99,41,27395,20466,43,1911,200,4775,-88,,
3601300000,CHAUTAUQUA COUNTY,NY,84172,79403,4769,-88,,2409,857,1339,9,9,8,187,,,,,,,87,-99,0,1,-88,,3240,2492,20,5,1,0,7,0,0,-88,0,1,2,0,1,3,0,-88,0,,,,,,,99,53,412,492,394,-99,98,43859,33842,67,2492,394,7064,-88,,
3601500000,CHEMUNG COUNTY,NY,56192,51306,4886,-88,,2342,1211,918,18,145,9,41,,,,,,,138,-99,0,0,-88,1,2288,1851,10,7,0,0,0,0,0,-88,0,0,2,0,0,0,0,-88,1,,,,,,,89,41,445,378,374,-99,4,28153,23356,167,1851,374,2405,-88,,
3601700000,CHENANGO COUNTY,NY,31418,30002,1416,-88,,692,206,430,8,3,5,40,,,,,,,69,-99,0,0,-88,,1680,1282,19,8,1,0,3,1,0,-88,0,3,2,0,1,0,0,-88,0,,,,,,,31,23,118,148,114,-99,34,16984,14121,25,1282,114,1442,-88,,
3601900000,CLINTON COUNTY,NY,52207,49019,3188,-88,,-99,-99,-99,-99,-99,-99,-88,,,,,,,107,-99,0,0,-88,,2564,2564,-99,-99,-99,-99,-99,-99,-99,-88,-99,-99,-99,-99,-99,-99,-99,-88,-99,,,,,,,51,29,232,299,186,-99,0,30757,,101,2564,186,27906,-88,,
3602100000,COLUMBIA COUNTY,NY,49619,46254,3365,-88,,2371,1633,601,4,86,0,47,,,,,,,156,-99,3,0,-88,,3360,2806,34,3,0,0,0,0,0,-88,0,11,8,0,11,1,0,-88,0,,,,,,,62,21,322,276,230,-99,46,30058,20935,95,2806,230,5992,-88,,
3602300000,CORTLAND COUNTY,NY,30988,28462,2526,-88,,1960,941,391,8,2,2,616,,,,,,,64,-99,0,0,-88,,1348,1054,6,6,0,0,0,0,0,-88,0,0,0,0,0,0,0,-88,0,,,,,,,51,26,141,280,240,-99,40,16267,12460,28,1054,240,2485,-88,,
3602500000,DELAWARE COUNTY,NY,31327,29601,1726,-88,,1411,851,467,0,2,0,91,,,,,,,22,-99,2,0,-88,,2178,725,8,0,0,0,0,2,0,-88,0,0,6,0,0,0,0,-88,0,,,,,,,55,27,389,312,137,-99,38,17654,15015,30,725,137,1747,-88,,
3602700000,DUTCHESS COUNTY,NY,214975,197064,17911,-88,,6189,3988,1955,50,54,0,142,,,,,,,214,-99,1,0,-88,4,8935,6974,35,35,0,0,0,0,0,-88,0,0,-88,0,0,0,0,-88,0,,,,,,,223,114,944,1478,1318,-99,160,95243,81430,259,6974,1318,5262,-88,,
3602900000,ERIE COUNTY,NY,657261,623424,33837,-88,,16886,7020,9530,283,47,0,6,,,,,,,831,-99,25,2,-88,2,23437,12551,208,75,31,5,25,30,0,-88,0,0,37,0,0,5,0,-88,0,,,,,,,851,353,3051,4587,3201,-99,1386,338444,251958,1440,12551,2437,70058,-88,,
3603100000,ESSEX COUNTY,NY,26939,25095,1844,-88,,856,523,314,2,6,0,11,,,,,,,109,-99,0,0,-88,1,1613,1341,11,7,1,0,0,2,1,-88,0,0,0,0,0,0,0,-88,0,,,,,,,72,23,200,180,170,-99,10,15848,12817,63,1341,170,1457,-88,,
3603300000,FRANKLIN COUNTY,NY,28224,26891,1333,-88,,952,592,334,0,21,0,5,,,,,,,86,-99,0,0,-88,2,1610,1285,20,2,1,0,14,2,0,-88,0,0,0,0,1,0,0,-88,0,,,,,,,29,22,134,220,165,-99,55,16862,13963,33,1285,165,1416,-88,,
3603500000,FULTON COUNTY,NY,35303,33170,2133,-88,,2624,924,537,1,5,3,1154,,,,,,,51,-99,0,0,-88,,1674,1347,9,4,1,0,0,0,4,-88,0,0,0,0,0,0,0,-88,0,,,,,,,32,27,126,138,107,-99,31,19075,15629,28,1347,107,1964,-88,,
